id,signup_date,loyalty,location,gender,age,favorite_movie_line,number_of_purchases,value_of_purchases,total_standard_points,total_points_redeemed
14864,2013-06-24,enrolled,SF,C,,It's alive!  It's alive!,,,,
14865,2013-06-24,control,NYC,,young,,,,,
14866,2013-06-24,enrolled,,B,wise,"Go ahead, make my day.",,,,
14867,2013-06-24,enrolled,,A,,"Well, nobody's perfect.",,,,
14868,2013-06-24,control,,B,wise,,,,,
14869,2013-06-24,enrolled,,C,,,,,,
14870,2013-06-24,control,,C,oldish,,,,,
14871,2013-06-24,enrolled,,,youthful,,,,,
14872,2013-06-24,control,,,youthful,,,,,
14873,2013-06-24,control,LA,C,wise,,,,,
14874,2013-06-24,control,,A,,,,,,
14875,2013-06-24,enrolled,LA,,young,"La-dee-da, la-dee-da.",,,,
14876,2013-06-25,enrolled,NYC,,youthful,"If you build it, he will come.",,,,
14877,2013-06-25,control,,B,oldish,You're gonna need a bigger boat.,,,,
14878,2013-06-25,control,LA,B,young,"Take your stinking paws off me, you damned dirty ape.",,,,
14879,2013-06-25,enrolled,,,wise,,,,,
14880,2013-06-25,enrolled,,B,,There's no place like home. ,,,,
14881,2013-06-25,enrolled,,D,,"Mrs. Robinson, you're trying to seduce me.  Aren't you?",,,,
14882,2013-06-25,control,NYC,,,,,,,
14883,2013-06-25,control,,,,,,,,
14884,2013-06-25,enrolled,LA,,youthful,"Elementary, my dear Watson.",,,,
14885,2013-06-25,enrolled,LA,,oldish,It's alive!  It's alive!,,,,
14886,2013-06-25,control,SF,,,,,,,
14887,2013-06-25,enrolled,,B,,A boy's best friend is his mother.,,,,
14888,2013-06-25,control,LA,B,wise,"Frankly, my dear, I don't give a damn.",,,,
14889,2013-06-25,enrolled,,C,,,,,,
14890,2013-06-25,enrolled,NYC,,,"Oh, no, it wasn't the airplanes. It was Beauty killed the Beast.",,,,
14891,2013-06-25,enrolled,NYC,A,,You can't handle the truth!,,,,
14892,2013-06-25,control,SF,C,wise,,,,,
14893,2013-06-25,enrolled,,,,,,,,
14894,2013-06-25,enrolled,LA,,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
14895,2013-06-25,enrolled,,,young,,,,,
14896,2013-06-25,control,,,oldish,,,,,
14897,2013-06-25,control,,C,young,,,,,
14898,2013-06-25,control,SF,,,,,,,
14899,2013-06-25,control,,C,,Tell 'em to go out there with all they got and win just one for the Gipper.,,,,
14900,2013-06-25,enrolled,LA,D,,,,,,
14901,2013-06-25,control,,C,,,,,,
14902,2013-06-25,enrolled,,,,My precious.,,,,
14903,2013-06-25,control,,B,young,,,,,
14904,2013-06-26,enrolled,,,,,,,,
14905,2013-06-26,control,,A,,We rob banks.,,,,
14906,2013-06-26,enrolled,,B,,,,,,
14907,2013-06-26,control,,C,wise,,,,,
14908,2013-06-26,control,,A,youthful,"Frankly, my dear, I don't give a damn.",,,,
14909,2013-06-26,control,,D,youthful,"Say ""hello"" to my little friend!",,,,
14910,2013-06-26,enrolled,NYC,D,youthful,,,,,
14911,2013-06-26,enrolled,,,wise,,,,,
14912,2013-06-26,control,LA,,young,,,,,
14913,2013-06-26,enrolled,SF,,,We rob banks.,,,,
14914,2013-06-26,control,,A,,"Elementary, my dear Watson.",,,,
14915,2013-06-26,control,SF,A,wise,,,,,
14916,2013-06-26,control,,A,,,,,,
14917,2013-06-26,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
14918,2013-06-26,enrolled,SF,B,,"Frankly, my dear, I don't give a damn.",,,,
14919,2013-06-26,control,,,youthful,The stuff that dreams are made of.,,,,
14920,2013-06-26,enrolled,,B,,"Frankly, my dear, I don't give a damn.",,,,
14921,2013-06-26,enrolled,NYC,,,Listen to them.  Children of the night.  What music they make.,,,,
14922,2013-06-26,enrolled,NYC,B,youthful,"Greed, for lack of a better word, is good.",,,,
14923,2013-06-26,enrolled,SF,C,youthful,"I'll get you, my pretty, and your little dog, too!",,,,
14924,2013-06-26,enrolled,,,,"As God is my witness, I'll never be hungry again.",,,,
14925,2013-06-26,control,,C,oldish,"Keep your friends close, but your enemies closer.",,,,
14926,2013-06-26,enrolled,,,oldish,,,,,
14927,2013-06-26,control,,B,,,,,,
14928,2013-06-26,enrolled,SF,B,oldish,"Frankly, my dear, I don't give a damn.",,,,
14929,2013-06-27,control,,C,,,,,,
14930,2013-06-27,control,,,,,,,,
14931,2013-06-27,enrolled,LA,B,,"Gentlemen, you can't fight in here! This is the War Room!",,,,
14932,2013-06-27,enrolled,NYC,C,,,,,,
14933,2013-06-27,control,LA,,oldish,,,,,
14934,2013-06-27,enrolled,LA,,oldish,,,,,
14935,2013-06-27,enrolled,NYC,,youthful,,,,,
14936,2013-06-27,enrolled,,,,,,,,
14937,2013-06-27,control,LA,C,oldish,"Frankly, my dear, I don't give a damn.",,,,
14938,2013-06-27,enrolled,,D,,I want to be alone.,,,,
14939,2013-06-27,control,,,young,,,,,
14940,2013-06-27,control,NYC,,,,,,,
14941,2013-06-27,control,LA,A,,I feel the need - the need for speed!,,,,
14942,2013-06-27,enrolled,,,youthful,,,,,
14943,2013-06-27,control,SF,,,"Frankly, my dear, I don't give a damn.",,,,
14944,2013-06-27,enrolled,,B,,,,,,
14945,2013-06-27,control,LA,,,,,,,
14946,2013-06-27,control,,A,young,,,,,
14947,2013-06-27,control,,,,"Frankly, my dear, I don't give a damn.",,,,
14948,2013-06-27,enrolled,LA,,,,,,,
14949,2013-06-27,enrolled,LA,,young,,,,,
14950,2013-06-27,enrolled,NYC,,,"Stella!  Hey, Stella!",,,,
14951,2013-06-27,control,,D,,Round up the usual suspects.,,,,
14952,2013-06-27,control,,,young,,,,,
14953,2013-06-27,enrolled,,A,oldish,"If you build it, he will come.",,,,
14954,2013-06-27,control,SF,,,,,,,
14955,2013-06-27,control,SF,,oldish,"Frankly, my dear, I don't give a damn.",,,,
14956,2013-06-27,enrolled,,C,,They're here!,,,,
14957,2013-06-27,control,,,,,,,,
14958,2013-06-27,enrolled,SF,,,,,,,
14959,2013-06-27,enrolled,LA,,wise,"Frankly, my dear, I don't give a damn.",,,,
14960,2013-06-27,control,LA,A,,,,,,
14961,2013-06-27,control,NYC,,oldish,"As God is my witness, I'll never be hungry again.",,,,
14962,2013-06-27,enrolled,,,young,"Hasta la vista, baby.",,,,
14963,2013-06-28,enrolled,,,,Shane.  Shane.  Come back!,,,,
14964,2013-06-28,control,LA,,,I'll have what she's having.,,,,
14965,2013-06-28,enrolled,NYC,,,,,,,
14966,2013-06-28,enrolled,,D,wise,,,,,
14967,2013-06-28,control,,,youthful,I am big!  It's the pictures that got small.,,,,
14968,2013-06-28,control,LA,A,young,,,,,
14969,2013-06-28,control,,,youthful,Why don't you come up sometime and see me?,,,,
14970,2013-06-28,enrolled,NYC,,wise,,,,,
14971,2013-06-28,enrolled,,B,young,,,,,
14972,2013-06-28,enrolled,,,wise,,,,,
14973,2013-06-28,control,LA,D,,There's no place like home. ,,,,
14974,2013-06-28,enrolled,NYC,C,,,,,,
14975,2013-06-28,control,SF,A,wise,"Frankly, my dear, I don't give a damn.",,,,
14976,2013-06-28,enrolled,,,youthful,,,,,
14977,2013-06-28,control,NYC,,,,,,,
14978,2013-06-28,enrolled,LA,,youthful,My precious.,,,,
14979,2013-06-28,enrolled,NYC,,youthful,"Frankly, my dear, I don't give a damn.",,,,
14980,2013-06-28,control,,A,youthful,,,,,
14981,2013-06-28,enrolled,SF,,oldish,,,,,
14982,2013-06-28,enrolled,,A,,,,,,
14983,2013-06-28,enrolled,NYC,,,,,,,
14984,2013-06-28,control,,,oldish,,,,,
14985,2013-06-28,control,LA,,,"Frankly, my dear, I don't give a damn.",,,,
14986,2013-06-28,enrolled,,,young,"Elementary, my dear Watson.",,,,
14987,2013-06-28,control,,C,wise,"La-dee-da, la-dee-da.",,,,
14988,2013-06-28,enrolled,,D,oldish,,,,,
14989,2013-06-28,enrolled,,,oldish,There's no crying in baseball!,,,,
14990,2013-06-28,control,SF,,oldish,,,,,
14991,2013-06-28,enrolled,,,,,,,,
14992,2013-06-28,control,,B,,,,,,
14993,2013-06-28,enrolled,LA,A,,"Frankly, my dear, I don't give a damn.",,,,
14994,2013-06-28,control,LA,B,oldish,,,,,
14995,2013-06-28,enrolled,,B,,,,,,
14996,2013-06-28,enrolled,NYC,,,,,,,
14997,2013-06-29,control,,C,wise,"Frankly, my dear, I don't give a damn.",,,,
14998,2013-06-29,enrolled,,,youthful,,,,,
14999,2013-06-29,control,LA,A,,"Mrs. Robinson, you're trying to seduce me.  Aren't you?",,,,
15000,2013-06-29,enrolled,LA,C,,,,,,
15001,2013-06-29,enrolled,,C,,,,,,
15002,2013-06-29,control,,D,wise,"Frankly, my dear, I don't give a damn.",,,,
15003,2013-06-29,enrolled,NYC,C,wise,You're gonna need a bigger boat.,,,,
15004,2013-06-29,control,,,oldish,,,,,
15005,2013-06-29,enrolled,,A,oldish,"Houston, we have a problem.",,,,
15006,2013-06-29,enrolled,NYC,A,,"Frankly, my dear, I don't give a damn.",,,,
15007,2013-06-29,control,,,,What we've got here is failure to communicate.,,,,
15008,2013-06-29,control,,,,,,,,
15009,2013-06-29,control,NYC,B,young,,,,,
15010,2013-06-29,enrolled,,C,young,"Here's looking at you, kid.",,,,
15011,2013-06-29,enrolled,,,youthful,,,,,
15012,2013-06-29,enrolled,LA,A,wise,,,,,
15013,2013-06-29,enrolled,NYC,,young,,,,,
15014,2013-06-29,enrolled,,B,wise,"Frankly, my dear, I don't give a damn.",,,,
15015,2013-06-29,enrolled,SF,,,"If you build it, he will come.",,,,
15016,2013-06-29,control,,C,young,"Frankly, my dear, I don't give a damn.",,,,
15017,2013-06-29,enrolled,LA,,,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
15018,2013-06-29,enrolled,,,,What a dump.,,,,
15019,2013-06-29,control,,,,We rob banks.,,,,
15020,2013-06-29,control,LA,,oldish,,,,,
15021,2013-06-29,enrolled,LA,,,,,,,
15022,2013-06-29,control,,,wise,,,,,
15023,2013-06-29,control,,,,,,,,
15024,2013-06-30,control,,A,,,,,,
15025,2013-06-30,enrolled,NYC,B,,"Frankly, my dear, I don't give a damn.",,,,
15026,2013-06-30,enrolled,,,,,,,,
15027,2013-06-30,control,,,,What we've got here is failure to communicate.,,,,
15028,2013-06-30,enrolled,,C,,"Frankly, my dear, I don't give a damn.",,,,
15029,2013-06-30,enrolled,NYC,,,"Life is a banquet, and most poor suckers are starving to death!",,,,
15030,2013-06-30,control,LA,B,,A boy's best friend is his mother.,,,,
15031,2013-06-30,enrolled,,C,wise,"Frankly, my dear, I don't give a damn.",,,,
15032,2013-06-30,enrolled,,,,,,,,
15033,2013-06-30,control,LA,D,,"Frankly, my dear, I don't give a damn.",,,,
15034,2013-06-30,enrolled,,,,"Frankly, my dear, I don't give a damn.",,,,
15035,2013-06-30,enrolled,,D,,,,,,
15036,2013-06-30,control,,A,,,,,,
15037,2013-06-30,enrolled,,C,oldish,"Sawyer, you're going out a youngster, but you've got to come back a star!",,,,
15038,2013-06-30,control,NYC,,,"Frankly, my dear, I don't give a damn.",,,,
15039,2013-06-30,enrolled,NYC,A,wise,,,,,
15040,2013-06-30,control,SF,A,,"Frankly, my dear, I don't give a damn.",,,,
15041,2013-06-30,enrolled,NYC,,,,,,,
15042,2013-06-30,enrolled,,B,young,,,,,
15043,2013-06-30,enrolled,,C,,"Frankly, my dear, I don't give a damn.",,,,
15044,2013-06-30,control,NYC,,,,,,,
15045,2013-06-30,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
15046,2013-06-30,control,SF,,oldish,,,,,
15047,2013-06-30,control,NYC,C,wise,"Frankly, my dear, I don't give a damn.",,,,
15048,2013-06-30,control,,B,young,,,,,
15049,2013-06-30,enrolled,,C,youthful,,,,,
15050,2013-07-01,enrolled,,,,,,,,
15051,2013-07-01,enrolled,,B,,"Frankly, my dear, I don't give a damn.",,,,
15052,2013-07-01,enrolled,,B,young,Soylent Green is people!,,,,
15053,2013-07-01,enrolled,,,,,,,,
15054,2013-07-01,control,,B,oldish,"Frankly, my dear, I don't give a damn.",,,,
15055,2013-07-01,control,,C,young,,,,,
15056,2013-07-01,control,LA,A,,,,,,
15057,2013-07-01,enrolled,,D,,,,,,
15058,2013-07-01,control,,,young,,,,,
15059,2013-07-01,enrolled,NYC,,,,,,,
15060,2013-07-01,control,,,young,,,,,
15061,2013-07-01,control,NYC,,,"As God is my witness, I'll never be hungry again.",,,,
15062,2013-07-01,control,SF,,wise,"You've got to ask yourself one question: 'Do I feel lucky?' Well, do ya, punk?",,,,
15063,2013-07-01,enrolled,,,wise,,,,,
15064,2013-07-01,control,SF,D,,,,,,
15065,2013-07-01,enrolled,,,,,,,,
15066,2013-07-01,enrolled,,,,I'm walking here!  I'm walking here!,,,,
15067,2013-07-01,control,,C,,"Today, I consider myself the luckiest man on the face of the earth.",,,,
15068,2013-07-01,enrolled,NYC,,,,,,,
15069,2013-07-01,control,SF,C,oldish,,,,,
15070,2013-07-01,enrolled,,,,Fasten your seatbelts. It's going to be a bumpy night.,,,,
15071,2013-07-01,control,,D,young,"After all, tomorrow is another day!",,,,
15072,2013-07-01,control,,C,youthful,I'm walking here!  I'm walking here!,,,,
15073,2013-07-01,enrolled,NYC,A,,,,,,
15074,2013-07-01,control,,,youthful,"Carpe diem.  Seize the day, boys.  Make your lives extraordinary.",,,,
15075,2013-07-01,control,,C,,,,,,
15076,2013-07-01,enrolled,,C,youthful,,,,,
15077,2013-07-01,enrolled,NYC,D,youthful,"Life is a banquet, and most poor suckers are starving to death!",,,,
15078,2013-07-01,enrolled,,D,youthful,,,,,
15079,2013-07-01,control,LA,,oldish,,,,,
15080,2013-07-01,control,,,,Plastics.,,,,
15081,2013-07-01,control,NYC,D,,,,,,
15082,2013-07-01,control,,,,,,,,
15083,2013-07-01,enrolled,NYC,C,,Love means never having to say you're sorry.,,,,
15084,2013-07-01,enrolled,SF,,wise,Rosebud.,,,,
15085,2013-07-01,control,NYC,,,,,,,
15086,2013-07-01,enrolled,LA,,wise,,,,,
15087,2013-07-01,enrolled,,,,"Say ""hello"" to my little friend!",,,,
15088,2013-07-01,enrolled,SF,B,,"Frankly, my dear, I don't give a damn.",,,,
15089,2013-07-01,control,,,,,,,,
15090,2013-07-02,control,SF,,,"Frankly, my dear, I don't give a damn.",,,,
15091,2013-07-02,control,LA,,,"Mother of mercy, is this the end of Rico?",,,,
15092,2013-07-02,control,LA,,young,,,,,
15093,2013-07-02,enrolled,,D,youthful,,,,,
15094,2013-07-02,enrolled,,,wise,I'll have what she's having.,,,,
15095,2013-07-02,enrolled,NYC,,oldish,,,,,
15096,2013-07-02,control,LA,B,,,,,,
15097,2013-07-02,enrolled,,,,"Wait a minute, wait a minute.  You ain't heard nothin' yet!",,,,
15098,2013-07-02,control,NYC,A,wise,,,,,
15099,2013-07-02,control,SF,A,youthful,"Frankly, my dear, I don't give a damn.",,,,
15100,2013-07-02,control,,,,,,,,
15101,2013-07-02,enrolled,LA,,oldish,"Frankly, my dear, I don't give a damn.",,,,
15102,2013-07-02,control,,,oldish,Listen to them.  Children of the night.  What music they make.,,,,
15103,2013-07-02,enrolled,LA,,young,"Mother of mercy, is this the end of Rico?",,,,
15104,2013-07-02,enrolled,NYC,B,wise,"Frankly, my dear, I don't give a damn.",,,,
15105,2013-07-02,enrolled,LA,A,young,,,,,
15106,2013-07-02,control,,,,"Frankly, my dear, I don't give a damn.",,,,
15107,2013-07-02,enrolled,NYC,A,,,,,,
15108,2013-07-02,enrolled,NYC,,youthful,"Oh, Jerry, don't let's ask for the moon. We have the stars.",,,,
15109,2013-07-02,enrolled,NYC,D,oldish,,,,,
15110,2013-07-02,control,LA,,youthful,,,,,
15111,2013-07-02,control,SF,B,oldish,"Frankly, my dear, I don't give a damn.",,,,
15112,2013-07-02,control,SF,A,,Badges? We ain't got no badges! We don't need no badges! I don't have to show you any stinking badges!,,,,
15113,2013-07-02,enrolled,LA,,wise,,,,,
15114,2013-07-02,control,,C,oldish,"I'll get you, my pretty, and your little dog, too!",,,,
15115,2013-07-02,enrolled,SF,,youthful,"Stella!  Hey, Stella!",,,,
15116,2013-07-02,enrolled,SF,A,young,,,,,
15117,2013-07-02,control,,A,wise,"Frankly, my dear, I don't give a damn.",,,,
15118,2013-07-02,control,,C,,"As God is my witness, I'll never be hungry again.",,,,
15119,2013-07-02,control,LA,B,young,,,,,
15120,2013-07-03,control,SF,B,,"Frankly, my dear, I don't give a damn.",,,,
15121,2013-07-03,enrolled,LA,A,,"Yo, Adrian!",,,,
15122,2013-07-03,enrolled,,C,wise,,,,,
15123,2013-07-03,control,NYC,,,I'll be back.,,,,
15124,2013-07-03,control,NYC,,young,,,,,
15125,2013-07-03,control,,,young,,,,,
15126,2013-07-03,control,LA,,wise,,,,,
15127,2013-07-03,control,,,oldish,,,,,
15128,2013-07-03,enrolled,LA,,young,,,,,
15129,2013-07-03,enrolled,NYC,,youthful,You can't handle the truth!,,,,
15130,2013-07-03,enrolled,NYC,,youthful,"Hello, gorgeous.",,,,
15131,2013-07-03,enrolled,LA,D,oldish,"Say ""hello"" to my little friend!",,,,
15132,2013-07-03,enrolled,NYC,,,,,,,
15133,2013-07-03,control,LA,D,,,,,,
15134,2013-07-03,enrolled,LA,,,,,,,
15135,2013-07-03,enrolled,NYC,C,young,,,,,
15136,2013-07-03,enrolled,SF,B,young,,,,,
15137,2013-07-04,control,NYC,,youthful,,,,,
15138,2013-07-04,enrolled,LA,,youthful,,,,,
15139,2013-07-04,enrolled,,D,,Striker: Surely you can't be serious. ,,,,
15140,2013-07-04,enrolled,LA,,young,"You had me at ""hello.""",,,,
15141,2013-07-04,control,SF,,oldish,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
15142,2013-07-04,control,SF,A,,"Frankly, my dear, I don't give a damn.",,,,
15143,2013-07-04,control,NYC,C,wise,"Say ""hello"" to my little friend!",,,,
15144,2013-07-04,enrolled,SF,,,,,,,
15145,2013-07-04,enrolled,,B,,,,,,
15146,2013-07-04,control,,C,wise,,,,,
15147,2013-07-04,enrolled,,,,,,,,
15148,2013-07-04,control,,C,youthful,Toga!  Toga!,,,,
15149,2013-07-04,enrolled,,D,,"Here's looking at you, kid.",,,,
15150,2013-07-04,control,SF,,,"Frankly, my dear, I don't give a damn.",,,,
15151,2013-07-04,control,SF,,,Who's on first.,,,,
15152,2013-07-04,enrolled,,C,,,,,,
15153,2013-07-04,control,LA,,,"Louis, I think this is the beginning of a beautiful friendship.",,,,
15154,2013-07-04,enrolled,,,young,Who's on first.,,,,
15155,2013-07-04,enrolled,LA,,,We'll always have Paris.,,,,
15156,2013-07-04,control,LA,,,,,,,
15157,2013-07-04,enrolled,,D,youthful,,,,,
15158,2013-07-04,control,NYC,C,,,,,,
15159,2013-07-04,enrolled,,C,oldish,Striker: Surely you can't be serious. ,,,,
15160,2013-07-04,enrolled,,B,,"Frankly, my dear, I don't give a damn.",,,,
15161,2013-07-04,enrolled,SF,,,,,,,
15162,2013-07-04,enrolled,,D,youthful,,,,,
15163,2013-07-04,control,LA,C,,Listen to them.  Children of the night.  What music they make.,,,,
15164,2013-07-04,enrolled,SF,D,youthful,,,,,
15165,2013-07-04,enrolled,SF,,,E.T. phone home.,,,,
15166,2013-07-04,control,SF,B,wise,"Frankly, my dear, I don't give a damn.",,,,
15167,2013-07-04,control,LA,B,,Show me the money!,,,,
15168,2013-07-05,control,,C,oldish,"Frankly, my dear, I don't give a damn.",,,,
15169,2013-07-05,control,,,,"Life is a banquet, and most poor suckers are starving to death!",,,,
15170,2013-07-05,enrolled,,,,"Frankly, my dear, I don't give a damn.",,,,
15171,2013-07-05,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
15172,2013-07-05,control,,D,,,,,,
15173,2013-07-05,enrolled,NYC,D,youthful,They're here!,,,,
15174,2013-07-05,control,,C,young,,,,,
15175,2013-07-05,enrolled,,C,youthful,,,,,
15176,2013-07-05,control,,D,young,,,,,
15177,2013-07-05,enrolled,,D,,"Of all the gin joints in all the towns in all the world, she walks into mine.",,,,
15178,2013-07-05,control,,B,young,,,,,
15179,2013-07-05,control,NYC,A,youthful,,,,,
15180,2013-07-05,enrolled,,,,,,,,
15181,2013-07-05,control,,,,,,,,
15182,2013-07-05,control,,C,,Toga!  Toga!,,,,
15183,2013-07-05,enrolled,LA,D,,I have always depended on the kindness of strangers.,,,,
15184,2013-07-05,enrolled,SF,A,,I am big!  It's the pictures that got small.,,,,
15185,2013-07-05,control,LA,C,wise,,,,,
15186,2013-07-05,enrolled,LA,A,young,,,,,
15187,2013-07-05,control,,,youthful,,,,,
15188,2013-07-05,control,,,,"Frankly, my dear, I don't give a damn.",,,,
15189,2013-07-05,enrolled,NYC,A,wise,A census taker once tried to test me. I ate his liver with some fava beans and a nice Chianti.,,,,
15190,2013-07-05,enrolled,SF,,,,,,,
15191,2013-07-05,enrolled,SF,,,,,,,
15192,2013-07-05,control,,,wise,"Frankly, my dear, I don't give a damn.",,,,
15193,2013-07-05,enrolled,LA,,,,,,,
15194,2013-07-05,control,,D,youthful,,,,,
15195,2013-07-05,control,,A,,"Here's looking at you, kid.",,,,
15196,2013-07-06,control,,B,,Show me the money!,,,,
15197,2013-07-06,control,LA,C,,"Life is a banquet, and most poor suckers are starving to death!",,,,
